Date,spx_open,spx_high,spx_low,spx_close,dxy_open,dxy_high,dxy_low,dxy_close,usdjpy_open,usdjpy_high,usdjpy_low,usdjpy_close,s5th_open,s5th_high,s5th_low,s5th_close,s5fi_open,s5fi_high,s5fi_low,s5fi_close,duj_open,duj_high,duj_low,duj_close,spx_ema20,spx_ema10,spx_volume,spx_volumema50,vol_signal,ema_signal,usdjpy_macdhist,dxy_macdhist,duj_macdhist,usdjpy_macd,dxy_macd,duj_macd,usdjpy_macdsignal,dxy_macdsignal,duj_macdsignal,spx_ma14,spx_rsi14,spx_ma30,spx_rsi30,spx_ma50,spx_rsi50,spx_ma200,spx_rsi200
2012-06-05,1277.82,1287.62,1274.16,1285.5,82.523,82.943,82.307,82.79700000000001,78.33,78.972,78.105,78.719,41.2,44.79,41.2,44.4,12.19,13.6,12.19,13.19,1.053529937,1.053799373,1.050283645,1.05180452,1320.077849,1302.997034,3403230000,3845180400,0.885063806109071,0.9870607517481342,-0.06941787166255808,0.07571303903645854,0.0019433253320940078,-0.5414863445679856,0.8205370094463547,0.017222192900420152,-0.4720684729054275,0.7448239704098961,0.015278867568326145,1.0175390342834916,32.456670169385596,1.0453424089200056,38.82330558448632,1.059892959937769,44.186495371064396,1.0001384675223646,51.18851878208407
2012-06-06,1285.61,1315.13,1285.61,1315.13,82.821,82.821,82.125,82.197,78.719,79.279,78.611,79.179,48.4,52.59,48.4,52.5,17.0,23.44,17.0,23.44,1.0521094020000001,1.0521094020000001,1.038116167,1.038116167,1319.606626,1305.203028,4268360000,3859008600,1.1060768301993418,0.9890849305268644,-0.010992005977680741,0.006872987113024864,0.00029623503237758385,-0.48580848037752844,0.7534152043011773,0.015649161358798125,-0.4748164743998477,0.7465422171881524,0.015352926326420541,0.9940885800534655,45.472499757416664,1.0203500794598255,44.962105811137256,1.0344717252286864,47.56658801130485,0.978333700850866,51.88043164852522
2012-06-07,1316.15,1329.05,1312.68,1314.99,82.235,82.39200000000001,81.911,82.249,79.179,79.795,79.153,79.613,55.71,55.71,51.7,51.9,30.06,30.06,22.24,23.04,1.0385960920000001,1.0385960920000001,1.032545899,1.03311017,1319.1669470000002,1306.982478,4258140000,3873898600,1.099187263187529,0.9907635125124157,0.05823009111276439,-0.040122481493917506,-0.0012110991202659745,-0.4020288605088922,0.6963891153207555,0.013839052426088072,-0.4602589516216566,0.736511596814673,0.015050151546354047,0.994744664000704,45.42795530299569,1.0185398114561075,44.94006382020183,1.033098502650212,47.552703364715484,0.9791647464999731,51.87693962572164
2012-06-08,1314.99,1325.81,1307.77,1325.66,82.226,82.89,82.226,82.51100000000001,79.613,79.75399999999999,79.11,79.462,50.5,54.5,50.5,51.9,22.84,28.85,22.84,23.24,1.032821273,1.039388194,1.032821273,1.038370542,1319.785333,1310.378391,3497190000,3865986400,0.9046048377200706,0.992872369646193,0.0931242686871449,-0.05746945170430462,-0.0018938838550723557,-0.34385361576272544,0.6646747821842922,0.012682796727513601,-0.43697788444987035,0.7221442338885968,0.014576680582585957,0.9883782956629689,49.48912185617899,1.0084730121851255,46.989006278878506,1.0235781422084114,48.71687658773608,0.9718995820949561,52.123774600525884
2012-06-11,1325.72,1335.52,1307.73,1308.93,82.14,82.726,81.785,82.666,79.462,79.723,79.362,79.429,54.7,55.11,50.1,50.1,30.26,31.46,22.64,22.64,1.033701644,1.040753377,1.030530985,1.040753377,1318.751492,1310.115047,3537530000,3860097000,0.916435519625543,0.9934510443761454,0.111991396187895,-0.0620214661868298,-0.0022033854293979725,-0.2969886392150016,0.6446174011550596,0.011822448795838492,-0.4089800354028966,0.7066388673418894,0.014025834225236464,1.0006259201899914,43.964541127272376,1.0189579783996598,44.314203390778985,1.0352193012613375,47.04608071623707,0.9848235199743297,51.705846520907606
2012-06-12,1309.4,1324.31,1306.62,1324.18,82.61,82.727,82.32700000000001,82.389,79.429,79.693,79.168,79.52600000000001,50.5,53.3,49.29,53.1,24.24,29.45,22.64,29.25,1.040048345,1.040048345,1.036000805,1.036000805,1319.268492,1312.672311,3442920000,3855417600,0.8930083215888209,0.9950001223860049,0.12786507844885364,-0.08574309747975417,-0.002713038810513397,-0.2491486873418296,0.5994599954921966,0.010634535712094717,-0.37701376579068324,0.6852030929719508,0.013347574522608114,0.9895094106757172,49.49868963933154,1.0053670951079159,47.151007793869745,1.0220240450694031,48.683094162806555,0.9741044268906036,52.058000546935325
2012-06-13,1324.02,1327.28,1310.51,1314.88,82.402,82.581,81.918,82.14399999999999,79.52600000000001,79.747,79.29899999999999,79.46300000000001,51.5,52.7,49.69,50.5,28.45,30.66,25.25,26.65,1.036164273,1.036164273,1.033026898,1.033738973,1318.850541,1313.073709,3506510000,3854107600,0.9098111324136358,0.9956197978312086,0.13052814598299073,-0.1179987549963395,-0.0031562898219215235,-0.21385358331194482,0.5377046492265265,0.00940221224520621,-0.34438172929493555,0.655703404222866,0.012558502067127733,0.9962918941000589,46.48369654077752,1.0101725379248805,45.68284419444186,1.0276683803845237,47.76424529022926,0.9815192260890723,51.82637898255319
2012-06-14,1314.88,1333.68,1314.14,1329.1,82.177,82.295,81.798,81.882,79.46300000000001,79.48,79.16,79.331,50.5,52.5,50.5,52.3,27.85,34.26,27.85,33.06,1.03415426,1.035417715,1.032156408,1.032156408,1319.8266800000001,1315.98758,3687720000,3851420200,0.9574961464864311,0.9970912089760149,0.12007053488659786,-0.15472843720497464,-0.0034841421079649607,-0.19429356068668824,0.46229285771664763,0.008203324432171533,-0.3143640955732861,0.6170212949216223,0.011687466540136493,0.9860851059255993,51.36200864994409,0.9975286534747826,48.23249447898876,1.015405161387407,49.258483803973405,0.971465728688586,52.153520049959866
2012-06-15,1329.19,1343.32,1329.19,1342.84,81.857,81.93799999999999,81.48100000000001,81.628,79.331,79.51,78.613,78.65899999999999,53.1,56.31,53.1,56.11,35.47,41.08,35.47,41.08,1.031841273,1.0377452040000001,1.0305370390000002,1.0377452040000001,1322.018425,1320.869838,4401570000,3860685800,1.1401005489750033,0.9991311868440866,0.0672021383701154,-0.19147372206275137,-0.0032568775799633534,-0.23036142261064185,0.3776791423431831,0.007616369565182302,-0.29756356098075726,0.5691528644059345,0.010873247145145655,0.9773263062932717,55.57581668680297,0.9861122695183343,50.55254749868937,1.0041796491019053,50.65034907249139,0.9620093979923146,52.46698227889396
2012-06-18,1342.42,1348.22,1334.46,1344.78,81.962,82.066,81.266,81.926,78.65899999999999,79.307,78.65899999999999,79.092,55.11,57.31,53.9,56.11,39.87,45.29,39.87,43.88,1.0419913809999999,1.0419913809999999,1.0331430609999999,1.03583169,1324.186194,1325.21714,3259430000,3859799600,0.8444557587912077,1.000778550633341,0.060888283143624766,-0.19063878003669166,-0.003164946984045309,-0.2214532070512263,0.33085438936006994,0.00691706341508902,-0.28234149019485105,0.5214931693967616,0.010082010399134329,0.9765729073050713,56.15342636025805,0.9840868642702402,50.87412762467953,1.001938309611983,50.84461372810662,0.9610896577878907,52.51113108535941
2012-06-19,1344.83,1363.46,1344.83,1357.98,81.888,81.986,81.186,81.407,79.092,79.133,78.844,78.933,57.91,62.52,57.91,61.72,47.29,54.9,47.29,52.1,1.035351237,1.036053227,1.029704226,1.031343038,1327.404651,1331.174024,3815350000,3866727000,0.9867130521497898,1.0028396563151714,0.04616606151671365,-0.21799757588757884,-0.0033197859654380633,-0.224633913298959,0.24899619953728802,0.00593227794233675,-0.27079997481567264,0.46699377542486686,0.009252063907774813,0.9694293835591936,59.96746414604704,0.9742364885098946,53.02449278560141,0.9918424424512896,52.152339084742536,0.9523129574809639,52.810850482766135
2012-06-20,1358.04,1361.57,1346.45,1355.69,81.416,81.74,81.218,81.494,78.933,79.705,78.793,79.52,60.52,62.12,59.31,61.72,50.7,53.9,48.29,52.3,1.031457059,1.031457059,1.024823944,1.024823944,1330.0984939999998,1335.631474,3695700000,3848006400,0.9604194005498535,1.0041598272796783,0.0744481573274916,-0.22242310230417306,-0.0037431900231223846,-0.17773977815630815,0.1889648975446505,0.004573076378871832,-0.25218793548379975,0.41138799984882357,0.008316266401994217,0.9734568480151906,59.00848311855832,0.9756847066807309,52.6111932668197,0.9934750569820552,51.90787550815752,0.9545917945843071,52.7527998430384
2012-06-21,1355.43,1358.27,1324.41,1325.51,81.47800000000001,82.398,81.44800000000001,82.31700000000001,79.52,80.334,79.387,80.26899999999999,60.32,60.32,52.5,52.5,50.9,51.7,36.67,36.67,1.024622736,1.025961429,1.024622736,1.025514208,1329.6614949999998,1333.791206,4094470000,3855035000,1.0621096825320653,1.0031058363467165,0.13837071110837926,-0.16476575851149555,-0.0038441140548929427,-0.07922454659832567,0.20543080170945416,0.003511123833378038,-0.21759525770670493,0.3701965602209497,0.007355237888270981,0.9981791375179575,48.09296570872192,0.9971686369774655,47.5574418910031,1.0154432633476942,48.829775176392346,0.9769310680417346,51.99577079952553
2012-06-22,1325.92,1337.82,1325.92,1335.02,82.289,82.469,82.155,82.256,80.26899999999999,80.568,80.008,80.399,53.7,54.9,52.1,54.5,39.67,43.68,39.67,42.28,1.0251653809999999,1.0268348170000001,1.023097302,1.023097302,1330.171829,1334.014623,5271490000,3888099200,1.355801312888313,1.002888945560431,0.1814625788350553,-0.12725784797504724,-0.003927154066351609,0.009232965837114193,0.21112425025214065,0.0024462953053314695,-0.1722296129979411,0.3383820982271879,0.006373449371683078,0.9941097725662746,51.15888960095302,0.9894917928820045,49.14970109831452,1.0074225105241885,49.78718805679424,0.9704827643031563,52.21294861563261
2012-06-25,1334.9,1334.9,1309.27,1313.72,82.214,82.632,82.214,82.463,80.399,80.62100000000001,79.441,79.649,50.1,50.1,48.09,49.09,32.46,32.86,27.45,31.06,1.022574908,1.03533001,1.022574908,1.03533001,1328.604988,1330.324692,3501820000,3885512400,0.9012505017356269,1.0012943681647535,0.152666095105419,-0.08695225821312713,-0.0030507767059226214,0.01860300588383268,0.229691775460779,0.0025599784892798017,-0.13406308922158633,0.31664403367390614,0.005610755195202423,1.0117621280464195,44.77925522423885,1.0045283622080812,45.91936216965019,1.0228955941905447,47.74550897614273,0.986704168315927,51.68658026806323
2012-06-26,1314.09,1324.24,1310.3,1319.99,82.429,82.68,82.24700000000001,82.38799999999999,79.649,79.786,79.232,79.5,50.1,51.7,47.29,50.3,32.66,36.47,29.45,31.66,1.034903138,1.0380528070000001,1.034903138,1.036327044,1327.784513,1328.445657,3412940000,3882275600,0.8791081189599214,1.0004979301938883,0.11832740369529975,-0.0648044223413618,-0.002329077402051586,0.013846165397538357,0.2356385057472039,0.0026994084426379406,-0.10448123829776139,0.3004429280885657,0.005028485844689527,1.0072192105351443,46.87921876306759,0.9992931764634583,46.98050535222683,1.0172855854968617,48.38133530566531,0.9826451715543295,51.8302452220168
2012-06-27,1320.71,1334.4,1320.71,1331.85,82.413,82.699,82.303,82.552,79.5,79.866,79.354,79.694,51.3,54.9,50.9,54.5,38.87,42.28,38.07,41.68,1.036641509,1.037162588,1.035471915,1.035862173,1328.1717019999999,1329.0646279999999,3286910000,3878889800,0.8473842180306334,1.0006722971123805,0.10393482142844415,-0.039798416948242266,-0.0018301469007799952,0.025437288487793808,0.2506949069032629,0.002740802218714533,-0.07849753294065034,0.29049332385150517,0.004570949119494528,0.9991542376608258,50.698416909445044,0.9904243470861335,48.94090971767606,1.0073418177722735,49.56582391595175,0.9745314412283664,52.10101701384355
2012-06-28,1331.52,1331.52,1313.29,1329.04,82.537,82.87899999999999,82.23899999999999,82.711,79.694,79.756,79.22,79.447,50.7,52.5,47.89,52.5,37.27,41.48,33.26,41.08,1.0356739529999999,1.041083993,1.0356739529999999,1.041083993,1328.2543970000002,1329.06015,3969370000,3889014400,1.0206622017136269,1.0006066255092547,0.07441807867179906,-0.014540202070723651,-0.0011299157210883691,0.01452506539909848,0.2723180712631006,0.003158554468134067,-0.05989301327270058,0.28685827333382424,0.004288470189222436,1.0014484138927342,49.78511665068955,0.9926247517004756,48.50135912155176,1.0086274303256504,49.292360462399145,0.9771794302654545,52.031371554399385
2012-06-29,1330.12,1362.17,1330.12,1362.16,82.726,82.742,81.43,81.627,79.447,79.98899999999999,79.133,79.782,58.51,61.24,58.51,61.24,54.9,62.04,54.3,62.04,1.041272798,1.041272798,1.023125517,1.023125517,1331.483502,1335.078305,4590480000,3897223600,1.1778846869345654,1.0026998479474964,0.07394138804060164,-0.06974020059924774,-0.0018169574823571543,0.03253372177805147,0.19968302258476456,0.002017273336275993,-0.04140766626255017,0.2694232231840123,0.0038342308186331475,0.9798901324786679,59.13032622066975,0.9698919363364069,53.584236146913824,0.9838866212486068,52.44770221623891,0.9540567554472306,52.7790964269977
2012-07-02,1362.33,1366.35,1355.7,1365.51,81.55,81.963,81.53399999999999,81.85600000000001,79.782,79.982,79.311,79.503,62.24,62.24,58.83,60.44,63.65,63.65,57.83,63.05,1.022160387,1.0295963670000001,1.022160387,1.0295963670000001,1334.7241210000002,1340.61134,3301650000,3886590200,0.8494978451805905,1.004410813371372,0.05233885542871214,-0.08852462880277509,-0.001774335455073433,0.02401590302334,0.15876743718054342,0.0016163114997913564,-0.028322952405372137,0.24729206598331852,0.0033906469548647894,0.979648106359005,59.94237285196874,0.9692283469180015,54.05869104626883,0.9812821583144776,52.751156030246825,0.9522888517843149,52.85380364862139
2012-07-03,1365.75,1374.81,1363.53,1374.02,81.887,82.027,81.7,81.819,79.503,79.931,79.413,79.779,61.04,64.25,61.04,64.25,65.26,71.08,64.85,69.67,1.02998629,1.02998629,1.0255706390000001,1.0255706390000001,1338.466586,1346.685642,2116390000,3855820800,0.5488818360023371,1.0061406508656765,0.05392700737513434,-0.10027350528696555,-0.0019424316347878396,0.03908580681354579,0.12195018437461158,0.0009626074113799898,-0.014841200561588552,0.22222368966157713,0.0029050390461678294,0.976655049728949,62.007501400283694,0.9646332173718966,55.26048149847264,0.9753076374434159,53.52001337023247,0.9469658374696145,53.043468116865455
2012-07-05,1373.72,1373.85,1363.02,1367.58,82.196,82.95,82.08200000000001,82.82799999999999,79.86399999999999,80.095,79.559,79.916,62.17,63.98,60.56,62.77,69.81,70.42,65.19,67.2,1.029199639,1.03643826,1.029199639,1.03643826,1341.239292,1350.484616,3041520000,3844309200,0.7911746536933085,1.0068931204559433,0.0609738117463829,-0.04001491878029945,-0.0012789040906419618,0.06137606412139007,0.17220504118620283,0.0013064089328653772,0.0004022523750071734,0.21221995996650228,0.002585313023507339,0.9832639720214847,59.50731042656584,0.9704175745964894,54.15152217256639,0.9798362070226256,52.855845543535075,0.952022879831527,52.881668424166776
2012-07-06,1367.09,1367.09,1348.03,1354.68,82.816,83.431,82.75,83.37700000000001,79.916,80.023,79.49600000000001,79.648,58.95,59.55,57.34,59.15,60.76,60.76,56.33,58.95,1.036288103,1.046818501,1.036288103,1.046818501,1342.519359,1351.247413,2745140000,3819243400,0.7187653973559266,1.0065012500128874,0.04508746307955405,0.03295277257334539,-0.00015710268977406783,0.05676158122444974,0.253410925683184,0.0023889346612897544,0.011674118144895688,0.22045815310983863,0.0025460373510638222,0.9932514373452447,54.74556251455378,0.9805398076790584,51.989578622426215,0.9886351020167139,51.54830907188479,0.961651755396108,52.55891346673327
2012-07-09,1354.66,1354.87,1346.65,1352.46,83.28200000000001,83.384,83.09,83.15,79.648,79.771,79.425,79.544,57.74,57.74,55.33,56.94,57.54,57.74,53.31,56.13,1.045625753,1.046144161,1.045292149,1.0453334,1343.466087,1351.467884,2904860000,3796646600,0.7651120333401586,1.0059560841002457,0.026023180442996476,0.060463584517793656,0.0004362688650959975,0.04420309369864128,0.2960376337570807,0.0030913734324338193,0.018179913255644806,0.23557404923928704,0.002655104567337822,0.9952874233407477,53.94554478967832,0.9829325821096374,51.62266769533262,0.9895551809295671,51.325347573414795,0.9639167886665775,52.503489688736124
2012-07-10,1352.96,1361.54,1336.27,1341.47,83.109,83.486,82.979,83.402,79.544,79.596,79.212,79.41199999999999,59.15,59.15,52.51,53.92,61.36,61.36,47.28,50.5,1.044817962,1.050244296,1.044817962,1.050244296,1343.275983,1349.650087,3470600000,3793142000,0.914967064243838,1.0047451931551432,0.00412020488000062,0.08847159510208014,0.001074508553808628,0.02333016935564558,0.34616354311688724,0.003998240259598607,0.01920996447564496,0.2576919480148071,0.0029237317057899787,1.0025622211880565,50.04653686086651,0.9915729262177563,49.82200037095916,0.9967393978247759,50.22791154515925,0.9726035244917886,52.22946671405006
2012-07-11,1341.4,1345.0,1333.25,1341.45,83.4,83.61,83.105,83.46700000000001,79.41199999999999,79.768,79.135,79.751,53.31,55.33,52.31,54.72,48.69,52.91,45.67,51.91,1.05021911,1.05021911,1.046595027,1.046595027,1343.1020800000001,1348.159162,3426290000,3790187600,0.9039895545012073,1.0037652253505556,0.011634910635067698,0.10318746617050634,0.0011586743859117636,0.033753602769479585,0.38667628072794,0.0043720746881796835,0.022118692134411887,0.2834888145574337,0.00321340030226792,1.0018189272801814,50.03944879020054,0.9918120938785147,49.81872891376013,0.9959124827611928,50.22591728680831,0.973382198367438,52.22896815170455
2012-07-12,1341.29,1341.29,1325.41,1334.76,83.448,83.829,83.42299999999999,83.601,79.751,79.964,79.175,79.292,48.49,52.51,48.08,50.5,41.64,49.49,40.64,46.68,1.046356785,1.0543434390000002,1.046356785,1.0543434390000002,1342.307596,1345.722951,3654440000,3787117400,0.9649661243667809,1.002544390726967,-0.013758898209379582,0.11296888511903624,0.0016158778679478936,0.004920069372687408,0.424699920956229,0.005233247637202787,0.01867896758206699,0.31173103583719275,0.0036173697692548933,1.0073351870641267,47.61039784039958,0.9973186190775872,48.71191486485942,0.9998393718720985,49.554352141816196,0.9789045221612872,52.06189874596354
2012-07-13,1334.81,1357.7,1334.81,1356.78,83.613,83.78399999999999,83.26700000000001,83.34899999999999,79.292,79.393,79.071,79.15100000000001,54.52,57.54,54.52,57.54,53.52,59.15,53.52,58.55,1.054494779,1.055307143,1.053037864,1.053037864,1343.685921,1347.7333230000002,3212930000,3775298800,0.8510399229856985,1.0030121637331646,-0.03812256463384473,0.09425362975667184,0.0017014395489053352,-0.028974238210238923,0.42954807303303255,0.005744169205386562,0.009148326423605807,0.3352944432763607,0.004042729656481227,0.9921321069001602,55.30156582761434,0.9822737166919718,52.31888754973069,0.982941228496884,51.72241050638835,0.9636857854626393,52.563851702022
2012-07-16,1356.5,1357.26,1348.51,1353.64,83.289,83.64399999999999,83.021,83.14399999999999,79.15100000000001,79.275,78.913,78.85600000000001,55.13,56.53,53.92,55.93,55.73,58.95,55.13,56.74,1.05227982,1.055111952,1.0520573290000002,1.0543776000000002,1344.633928,1348.807264,2862720000,3752455000,0.7628925596709354,1.0031036967854943,-0.07030440528534974,0.06144290273179537,0.0017145177073385458,-0.07873218018308137,0.4120980716911049,0.00618587679065441,-0.00842777489773163,0.35065516895930954,0.004471359083315864,0.9965400169701158,54.08229735224144,0.9864139160584301,51.78168491169597,0.9846609142755846,51.40096688545982,0.966669498537277,52.485091395385886
2012-07-17,1353.68,1365.36,1345.07,1363.67,83.141,83.555,82.911,83.02600000000001,78.85600000000001,79.173,78.851,79.043,56.13,57.74,53.11,57.34,56.94,62.77,54.12,62.37,1.054339556,1.0553471509999999,1.050390294,1.050390294,1346.4468869999998,1351.5095800000001,3566680000,3744285800,0.952566174302186,1.0037600391436756,-0.07477914889335108,0.026929495619535837,0.0013376119112521664,-0.10190171101442047,0.38431703848372933,0.006143373972381072,-0.0271225621210694,0.3573875428641935,0.004805762061128906,0.9914982573286992,57.31934409135603,0.9812483958729017,53.36400881552811,0.9773389456393428,52.36588261601203,0.9603048024815387,52.71255622659884
2012-07-18,1363.58,1375.26,1358.96,1372.78,83.03399999999999,83.344,82.92200000000001,82.995,79.043,79.154,78.759,78.791,57.74,60.76,57.74,60.56,63.98,71.62,63.98,69.01,1.050491505,1.0533563479999999,1.050491505,1.0533563479999999,1348.9548029999999,1355.376929,3642630000,3745950600,0.9724180559134976,1.0047608162895583,-0.0894985650054044,-0.0013511095692519959,0.0011767282551221562,-0.1389957683778249,0.3556986559026285,0.0062766723800316004,-0.0494972033724205,0.3570497654718805,0.005099944124909444,0.9870481796063454,60.07257270053628,0.9768559662388244,54.758952612338206,0.970899780008452,53.22658344224567,0.9548111496379609,52.9183019617745
2012-07-19,1373.01,1380.39,1371.21,1376.51,82.988,83.147,82.734,82.895,78.791,78.82300000000001,78.43,78.577,61.77,62.97,60.16,62.37,74.24,75.25,69.21,72.83,1.053267505,1.0549524670000001,1.053267505,1.0549524670000001,1351.579107,1359.219306,4043360000,3741584400,1.0806544949246635,1.005652794542643,-0.10723847069704487,-0.028642938557774056,0.0010695688253712764,-0.18354529174372658,0.32124609227466294,0.00643690515662354,-0.07630682104668171,0.349889030832437,0.005367336331252264,0.9868367932566513,61.17684740985499,0.9756952970434893,55.32494978197838,0.9684547151855071,53.57703768844014,0.9532310335558765,53.00244682827486
2012-07-20,1376.51,1376.51,1362.19,1362.66,82.935,83.553,82.868,83.478,78.577,78.803,78.434,78.445,58.35,59.75,55.93,56.53,69.21,69.21,63.78,64.38,1.055461522,1.064159602,1.055461522,1.064159602,1352.63443,1359.8448859999999,3925020000,3734314000,1.0510685496720416,1.0053306760792713,-0.12046413897050193,-0.010231591568237386,0.0014849796709777473,-0.2268869947598091,0.33709954137214027,0.007223560919974448,-0.10642285578930719,0.34733113294037765,0.0057385812489967,0.9968931564523998,55.08480093843483,0.9867783110484887,52.78817197339991,0.9784166263044357,52.09803672872425,0.9637955175905943,52.651288981964385
2012-07-23,1362.34,1362.34,1337.56,1350.52,83.589,83.999,83.589,83.751,78.445,78.54,77.942,78.365,51.5,52.71,50.5,52.31,48.28,58.14,48.28,55.73,1.065574606,1.07245131,1.065574606,1.068729662,1352.433056,1358.149453,3717180000,3734097800,0.9954693741551172,1.0042267504292648,-0.12657397864165676,0.01610031155752678,0.0019068390558514541,-0.26464032909137813,0.3674565223872861,0.008122130068811018,-0.13806635044972138,0.3513562108297593,0.0062152910129595635,1.0050615424323321,50.351719097580286,0.9962621804934397,50.681005749082594,0.9871011166069384,50.84269727496874,0.9732236842105259,52.34577301809208
2012-07-24,1350.52,1351.53,1329.24,1338.31,83.76299999999999,84.1,83.626,84.01700000000001,78.365,78.4,78.101,78.139,51.91,51.91,47.28,49.89,55.33,55.33,42.45,46.88,1.0688827920000001,1.07522492,1.0688827920000001,1.07522492,1351.0880029999998,1354.542279,3891290000,3734542200,1.0419724270353672,1.0025566624767077,-0.1369323581265786,0.04553288443602571,0.002429141260988586,-0.30923179810794466,0.40827231637479144,0.009251717589195296,-0.17229943998136604,0.36273943193876573,0.00682257632820671,1.0123252460192325,46.06463932005723,1.0060832941047542,48.660058247232776,0.995881522218322,49.61573791744755,0.9827504464585929,52.040533655438594
2012-07-25,1338.35,1343.98,1331.5,1337.89,83.985,84.052,83.50299999999999,83.59,78.139,78.277,78.071,78.138,51.91,52.51,48.69,50.5,53.72,53.72,46.07,49.29,1.074815393,1.074815393,1.069577692,1.06977399,1349.83105,1351.514592,3719170000,3735163200,0.9957182058336835,1.0012472242359516,-0.13473956578815752,0.031036573260653677,0.00221910482132399,-0.34072389721656293,0.40153514851458283,0.009596457354861698,-0.20598433142840541,0.37049857525392915,0.007377352533537708,1.011057923831021,45.91980695386126,1.0067407136112334,48.591109955554344,0.9961872799707019,49.57374646595933,0.983740741017572,52.030044907062454
2012-07-26,1338.17,1363.13,1338.17,1360.02,83.617,83.73100000000001,82.59,82.824,78.138,78.318,77.983,78.077,54.92,56.33,53.11,56.13,62.97,63.17,56.33,61.97,1.070119532,1.070119532,1.059076978,1.060798955,1350.8014269999999,1353.06103,4429300000,3741468400,1.1838400131884048,1.0016727869506465,-0.12831685300889586,-0.03193851747265325,0.0013311052271759733,-0.36638039768952524,0.3305754284131126,0.009041234067507675,-0.23806354468062937,0.36251394588576585,0.007710128840331702,0.9948866298184683,54.107418755177775,0.9914655666828429,52.27693403696483,0.9804092586873742,51.76846370687157,0.9683405758738839,52.5366266912999
2012-07-27,1360.05,1389.19,1360.05,1385.97,82.84,83.012,82.34299999999999,82.709,78.077,78.678,78.077,78.41,57.54,64.38,57.54,63.38,66.19,76.86,66.19,74.64,1.061003881,1.061003881,1.05463837,1.05482719,1354.150815,1359.044479,4399010000,3743840200,1.1749994030193918,1.0036138249490327,-0.09414297765339263,-0.08037981623807566,0.00025334968534800485,-0.3557422667473702,0.26203917558817125,0.008026815947016708,-0.26159928909397756,0.3424189918262469,0.007773466261668703,0.9779860211363053,61.47325358527692,0.9742697653388361,56.095373161931064,0.9629354170725214,54.15591778876602,0.950896989112318,53.120071878905826
2012-07-30,1385.94,1391.74,1381.37,1385.3,82.61,82.991,82.61,82.831,78.41,78.541,78.12,78.17,62.37,62.97,60.16,61.89,73.64,75.25,71.42,72.58,1.053564596,1.059626455,1.053564596,1.059626455,1357.1174039999999,1363.81821,3212060000,3714795800,0.864666639280684,1.004937528603089,-0.08071961271853212,-0.10186425465247784,-0.0002000389455635151,-0.3624988049921427,0.21508867351064964,0.007523417579714309,-0.2817791922736106,0.3169529281631275,0.007723456525277824,0.9807189778387346,61.200133284194266,0.9757626506893817,55.975749209758106,0.9645624774417112,54.085384324157005,0.9519995307875545,53.103133339141095
2012-07-31,1385.27,1387.16,1379.17,1379.32,82.805,82.88799999999999,82.505,82.694,78.17,78.304,78.041,78.123,62.09,62.09,59.47,59.47,73.38,73.79,70.76,71.57,1.059293847,1.059293847,1.057200702,1.058510298,1359.231937,1366.636717,3821570000,3700977800,1.032583875536892,1.0054477678153615,-0.06850515524000117,-0.12162301116440666,-0.0006153715948029933,-0.36741063632361204,0.16492416420761913,0.006954242031774083,-0.29890548108361087,0.2865471753720258,0.007569613626577076,0.9869319664762339,58.693621478197876,0.9808277508724108,54.894881371815494,0.9699637502537503,53.45135647641401,0.9567636589043874,52.9516725215841
2012-08-01,1379.32,1385.03,1373.35,1375.32,82.705,83.15899999999999,82.48200000000001,83.081,78.123,78.503,77.908,78.439,59.67,60.08,58.06,58.46,70.56,71.57,67.54,67.54,1.058651101,1.059309835,1.058651101,1.059179745,1360.764133,1368.215496,4440920000,3714061200,1.1957045834355127,1.0054758666982002,-0.03436677050734488,-0.10554669774102543,-0.0008697234360944871,-0.341863944217792,0.15461380319574403,0.006482459331458967,-0.3074971737104471,0.26016050093676946,0.0073521827675534545,0.9919088960075779,57.011627953099385,0.9841006699047012,54.17107533653063,0.9736475874705544,53.02707040083088,0.9600943416804814,52.85033655057997
2012-08-02,1375.13,1375.13,1354.65,1365.0,83.05799999999999,83.508,82.198,83.336,78.439,78.541,78.118,78.22800000000001,54.43,56.04,51.0,53.42,62.5,64.51,56.04,61.29,1.058886523,1.065296313,1.05222868,1.065296313,1361.167549,1367.63086,4193740000,3715462400,1.128726265672881,1.0047483581317733,-0.021830063457796756,-0.07603577298722763,-0.0006602372694739104,-0.33478475303269306,0.1651157847027349,0.006526886180711067,-0.3129546895748963,0.24115155768996255,0.007187123450184977,0.9998383045525897,52.8069845360377,0.991768253968254,52.32953929441072,0.9817175091575111,51.941621993833664,0.967954322344322,52.589373767355156
2012-08-03,1365.45,1394.16,1365.45,1390.99,83.32600000000001,83.37299999999999,82.29299999999999,82.375,78.22800000000001,78.773,78.071,78.439,60.48,63.3,60.48,62.09,71.37,75.8,71.37,74.19,1.065168482,1.065168482,1.05017912,1.05017912,1364.0077820000001,1371.8779769999999,3751170000,3708319200,1.011555315950148,1.0057699047643702,0.003490744876002372,-0.11708028385846952,-0.0015245922433365098,-0.3085912584798933,0.09480120286687566,0.00528138314601434,-0.3120820033558957,0.21188148672534518,0.00680597538935085,0.9830747473793069,60.673196456940225,0.9748066724658936,56.20798350826804,0.9644116780135031,54.34330943082196,0.9504638422993691,53.174589393772955
